,student name,age,average mark
3237,Mary Allen,20,1.31
228,Harriett Lawrence,20,9.7
1726,Justin Noori,20,9.22
1058,Sonja Cress,20,8.88
455,Theresa Lang,20,8.4
1702,Phillip Carlin,20,9.52
458,Benjamin Skaggs,20,1.19
1720,Mary Abercrombie,20,7.6
224,Kimberly Ullmann,20,0.65
3568,Brian Casillas,20,2.61
1675,Christopher Yu,20,0.03
2703,Joseph Lowry,20,4.29
1958,Marla Arebalo,20,9.96
437,Roberto Rozmus,20,4.06
4374,Julia Berlinski,20,4.41
315,Clyde Schuchart,20,9.36
3227,Patrick Correa,20,1.88
3247,Clarissa Caballero,20,8.98
1998,Melody Hamilton,20,5.92
1071,Kevin Whatley,20,9.16
1992,Margot Macias,20,5.19
2695,Laura Thompson,20,1.21
4368,Saul Soto,20,9.57
3771,Margaret Montoya,20,6.16
1668,Jesica Johnson,20,7.48
1669,Mary Simpson,20,3.35
2372,Edward Thomas,20,4.62
499,Keith Williams,20,6.84
1986,William Galindo,20,4.13
4351,Jody Carter,20,9.34
1981,Jody Taylor,20,8.28
3566,Ashley Knight,20,1.18
2911,Lisa Lebel,20,0.35
485,Jacob Rippy,20,4.18
1568,Sadie Thompson,20,6.96
3901,Dorothy Moore,20,6.64
1512,Evette Gleason,20,9.6
640,Edward Culver,20,0.54
3612,Frances Johnson,20,6.67
2099,Patricia Fisher,20,8.07
4727,Edda Oneil,20,2.87
2992,Maira Arnold,20,2.57
3975,Aaron Thornberry,20,7.5
3974,Manuel Barren,20,8.1
4731,Andrew Bienenstock,20,3.52
3972,Brett Morales,20,9.5
3471,Warren Williams,20,9.6
3472,Richard Brunner,20,6.02
326,Ellen Jensen,20,4.33
2980,Ryan Roessler,20,3.27
637,Patricia Daniel,20,0.62
4299,Effie Adcock,20,4.74
3964,Amy Thomas,20,6.83
3963,Mark Lankford,20,2.78
3478,Dennis Batie,20,3.43
1126,Joseph Triplett,20,0.07
2963,Stephen Brown,20,4.72
3610,Steven Wolfe,20,6.82
4742,Anglea Smith,20,5.74
2080,Bettye Moore,20,6.56
1488,Dennis Wilson,20,0.16
3737,Elizabeth Dowling,20,2.13
986,Dale Jones,20,0.9
403,Justin Stephens,20,8.19
3451,Stephanie Williams,20,0.27
3674,Abdul Burrell,20,9.92
4003,Jill Wisbey,20,0.73
1470,Tina Walters,20,7.4
2608,Justin Fairley,20,4.81
665,Maureen Hedgecock,20,1.67
45,Kimberly Bowser,20,6.69
3998,Doreen Macina,20,9.13
4923,Teri Carter,20,5.31
4715,Millard Harris,20,5.89
3453,Cynthia Johnson,20,8.9
3454,Pat Gaudino,20,2.54
400,John Jackson,20,7.66
3456,Laurie Phelan,20,7.74
650,Alonzo Sigmon,20,8.89
1484,Steven Binger,20,7.48
4920,Sally Smith,20,3.54
2997,Gerald Evans,20,3.46
4422,Jose Gillis,20,2.22
2995,Gary Sickafoose,20,4.89
1487,Roger Klitz,20,3.37
3485,Van Oliver,20,7.35
35,Colleen Strader,20,1.45
1759,Jose Byrn,20,8.43
1108,Christine Harkins,20,6.26
2068,Eddy Lewis,20,5.41
3502,Linda Ingram,20,9.56
2339,Donna Johnson,20,7.43
2656,Timothy Taque,20,9.51
3493,Jerome Naffziger,20,7.7
3500,John Roa,20,1.95
3949,Nelson Harris,20,4.64
3933,Francis Vanderploeg,20,6.89
2338,Ricardo Addison,20,1.05
3932,Juan Upton,20,1.72
3495,Alexander Oconnor,20,0.91
4756,Ana Scott,20,7.99
3202,Marie Yeung,20,7.07
238,Joyce Davis,20,7.17
2404,Sharon Sosa,20,9.04
3607,James Brock,20,2.68
1527,Tammy Shoemaker,20,2.99
611,Doreen Conrad,20,3.64
3488,Robt Thompson,20,8.14
4764,Denise Mcnair,20,5.02
3207,Donald Bolton,20,8.48
3748,Ronald Weathersby,20,6.96
3272,Ollie Davis,20,5.32
609,Amanda Abbott,20,7.64
1559,Clifton Acoff,20,5.19
3919,Latoya Diaz,20,2.37
1000,Megan Kelley,20,8.33
3505,Carl Quinn,20,3.27
1118,Sharon Blount,20,6.78
3944,Adam Phegley,20,6.11
2403,Judith Rappold,20,3.95
3948,Donald Elliott,20,2.73
3486,Eric Smisek,20,0.14
339,Jeffrey Mejorado,19,2.05
4423,Rick Spence,19,5.33
1013,Frances Dejesus,19,5.77
1023,Edward Umland,19,6.64
4429,Christina Fechner,19,5.6
4451,Marion Harris,19,9.6
2431,Dora David,19,9.26
4478,Richard Kelly,19,8.07
4361,Connie Weatherholt,19,1.51
141,Romeo Wheeler,19,9.64
976,Irene Walters,19,7.73
3173,Louie Watts,19,8.4
4382,Dave Huslander,19,0.23
4411,Benjamin Rodenberger,19,7.73
4978,Richard Seay,19,2.88
1031,Joan Holifield,19,7.13
4415,Raymond Fitzpatrick,19,9.04
4462,Bobby Bjornson,19,1.02
172,Shirley Hogan,19,5.51
989,Henry Woodard,19,5.41
119,Jennifer Mark,19,3.78
2796,Paul Rodriguez,19,6.3
2812,Eugene Mccrystal,19,4.36
2817,Dan Higbee,19,4.4
4965,Rebekah Humbert,19,3.61
2435,Hester Trammell,19,3.71
4972,Lois Lopez,19,5.25
2376,Thomas Randazzo,19,1.1
4979,Ricardo Rand,19,0.56
3236,Nellie Watson,19,5.82
3220,Jerome Herring,19,1.7
1020,Earnestine Rice,19,5.49
456,Sheri Caro,19,0.98
911,Jacob Ramey,19,3.7
4498,Evelyn Caldwell,19,9.06
2954,Jeffrey Leach,19,9.16
423,Evelyn Whitehead,19,0.13
580,Edward Slife,19,1.67
590,Jean Severson,19,8.67
2743,Lisa Raine,19,5.31
2960,Stephanie Hester,19,9.56
307,Donna Ankrom,19,7.47
608,Molly Cossey,19,5.19
4761,Patrica Mccarthy,19,8.94
2657,Diana Cohen,19,1.96
2968,Maria Mccollom,19,1.54
2873,Erma Messina,19,4.13
613,Hattie Clemons,19,9.29
4911,Tracy Taylor,19,8.72
18,Marion Prescott,19,0.27
2972,William Williams,19,7.01
2750,Roosevelt Roach,19,9.95
2752,Carl Bates,19,5.42
2979,Sandra Dudley,19,6.98
2647,John Jacobs,19,1.17
411,Edward Marvin,19,4.37
624,Derrick Snyder,19,4.42
627,James Key,19,2.81
2986,Adrian Baiz,19,0.38
2987,Barbara Carnes,19,9.31
4735,Renee Mcdowell,19,1.1
2626,Francis Fulmer,19,2.17
4725,Stephen Fang,19,1.66
2996,Patrick Locklear,19,4.56
567,Mary Javier,19,2.08
566,Maxie Presley,19,1.13
4902,Clarence Hussey,19,2.38
2690,Norman Howard,19,9.65
153,Catherine Harvey,19,8.59
4868,Abigail Hopkins,19,4.79
4867,Susan Bowen,19,8.77
469,Jennifer Sherman,19,1.12
2730,Nicholas Isaac,19,0.47
2884,Martha Hicks,19,6.0
495,Sherri Vang,19,8.78
2733,John Rose,19,4.65
2699,Rose Cooper,19,8.72
4887,Alma Johnson,19,3.63
4837,Joseph Porter,19,2.16
4836,Scott Cabello,19,9.33
316,Jennifer Schlesser,19,6.69
522,Kathleen Doyle,19,8.48
429,Ted Neal,19,0.64
436,Catherine Taylor,19,1.62
2927,Linda Allen,19,4.53
4822,Larry Whittington,19,1.74
4820,Dianne Haughney,19,4.01
435,Jerry Baker,19,2.69
539,Williams Lane,19,4.97
432,Charles Ran,19,8.79
547,Katherine Familia,19,0.06
4802,Ronald Naylor,19,5.32
2668,Jesse Jose,19,3.41
552,Michael Anderson,19,8.03
554,Edward Taylor,19,0.32
557,Edward Ellis,19,4.51
4921,Roy Rodriguez,19,0.28
2614,Michael Sharp,19,9.2
4704,Richard Miller,19,5.26
3119,Clifton Traino,19,7.2
816,Valerie Bass,19,1.84
820,Chad Lee,19,5.68
2856,Ethel Bowers,19,6.47
2516,Virginia Winegarden,19,3.74
2510,Mark Tosh,19,8.48
374,Karen Watkins,19,3.39
4569,Hector Waddill,19,8.76
297,Anthony Booth,19,0.28
833,Marilyn Martinez,19,1.24
2853,Garry Olson,19,4.27
4556,Tonya Oviedo,19,1.81
2506,Nathan Rosado,19,4.24
29,Kendra Lecy,19,3.65
3120,John Matthew,19,6.29
809,June Woodruff,19,8.54
3122,Eugene Lemley,19,1.61
850,James Vera,19,5.58
3126,David Williams,19,3.19
3127,James Tschida,19,8.64
4535,David Lockhart,19,1.28
3132,Brittany Mellas,19,7.72
869,Norman Collins,19,1.41
2500,Willie Hosley,19,6.26
872,John Glass,19,1.72
4521,Gerald Means,19,9.39
2780,Paula Haddad,19,1.93
4515,Matthew Shepherd,19,2.46
2850,Donald Parker,19,1.81
3098,Kimberly Buchholz,19,8.04
2524,Tony Sinnott,19,4.67
4701,Marylyn Dretzka,19,4.43
4648,Joseph Jones,19,0.71
324,Sharon Forrest,19,3.84
3025,Brendan Hall,19,6.22
4682,Michael Ledoux,19,7.62
698,Nicole Torres,19,3.3
3029,Janet Berry,19,0.88
708,Chris Steele,19,3.13
711,Tammy Phipps,19,7.93
161,Marva Allen,19,8.63
4654,Velma Brown,19,9.43
4653,Carmen Jeffery,19,7.97
4652,Mabel Graves,19,6.47
381,Amy Kelly,19,9.84
4650,Randy Pierce,19,8.98
4643,Colby Hill,19,6.97
2529,Salvador Garbarino,19,3.04
162,Treva Sommers,19,0.29
3059,Robert Ellingham,19,0.55
3060,Arturo Miller,19,5.26
739,Ona Spanton,19,5.98
4623,Shirley Clement,19,8.92
4940,William Hambright,19,9.87
746,Chanell Hart,19,7.0
3065,Donald May,19,6.18
755,Helen Salak,19,4.32
2540,John Best,19,6.97
2536,Dwayne Melvin,19,6.72
129,Christopher Dehart,19,9.88
3082,Kelly Greenwood,19,7.96
3662,Evelyn Jeanette,19,0.36
4325,Stephen Sobania,19,4.95
4355,Melvina Bentley,19,3.69
1207,Germaine Lloyd,19,7.97
2243,Bryan Barber,19,7.64
234,Norris Slater,19,2.6
3774,Digna Rhodes,19,4.53
1732,Jennifer Davidson,19,3.81
3591,George Morrissey,19,6.27
3783,Zachary Jordan,19,2.35
1598,Ann Washington,19,5.1
1432,Hollis Aceuedo,19,0.28
4193,Manuel Osborne,19,8.98
1966,Vivian Rivera,19,7.07
1246,Tiffany Perry,19,5.15
3585,Amanda Justice,19,2.52
1430,Lloyd Henry,19,0.75
4186,Mary Newcomb,19,9.5
3790,Evelyn Hopkins,19,3.95
4038,Mary Brown,19,8.9
2226,Regina Eisenberg,19,9.36
1261,Anthony Petersik,19,0.37
1699,William Sabatino,19,8.33
1428,Rebecca Schaus,19,6.62
3430,Betty Miles,19,0.89
1426,Rosemary Hurless,19,7.43
3800,Charlie Byrnes,19,2.21
2221,James Shanahan,19,9.56
1602,Katherine Hinton,19,9.68
4046,Michael Martin,19,2.96
2145,Lindsay Gregg,19,6.47
4034,Jaime Smith,19,7.38
1955,Dennis Harrison,19,1.13
3769,Douglas Krause,19,1.23
3905,Joshua Gilley,19,9.56
1754,Lillie Burton,19,5.23
2255,Rhonda Wheat,19,1.17
1217,Betty Valentine,19,8.02
4227,Anthony Oglesby,19,0.07
4226,Anthony Mcanally,19,4.52
1941,Barbara Tolson,19,6.81
4224,Frances Elio,19,3.18
3859,Cynthia Miller,19,7.63
3507,Michael Pitcak,19,4.12
3598,Vicki Sanders,19,6.24
3759,Patricia Simonetti,19,2.21
4218,Epifania Savage,19,2.91
1742,Richard Ries,19,7.43
1233,Jerome Paneto,19,5.86
2143,Cecil Jackson,19,6.64
1573,Pauline Davis,19,3.43
3897,Harry Mikulak,19,0.86
4214,Roberta Cullen,19,6.84
1741,William Render,19,3.42
1226,Lucy Khouri,19,7.57
1228,Claudette Orellana,19,3.99
4211,Allen Rollins,19,8.29
3764,Larry Mingle,19,5.4
1738,John Ackley,19,1.67
4205,Jose Oconnor,19,6.04
1736,Alicia Sanders,19,7.61
3802,Vernon King,19,4.92
4050,Calvin Robertson,19,5.17
2216,Daniel Rich,19,2.92
3393,Stephanie Lopez,19,2.39
2033,Nicholas Gorecki,19,6.42
3525,Adam Carchi,19,9.21
1347,Eduardo Diggs,19,2.0
1618,Alan Cornelius,19,8.06
249,Elaine Moss,19,8.1
1348,Marie Beal,19,4.68
1999,Dorothy Miller,19,9.69
1353,Linda Villalta,19,9.32
1619,Stacy Field,19,9.19
2025,Megan Madden,19,6.68
3545,Loraine Rodriquez,19,6.68
3386,Clayton Sinkler,19,0.69
3544,Ruth Stotts,19,3.22
2190,Aaron Wilda,19,0.1
1641,Joy Salazar,19,9.35
64,Larry Barber,19,5.19
3851,Robert Dalton,19,0.11
2164,Leah Anderson,19,1.73
4098,Clarence Steiner,19,6.33
4094,Natalie Craig,19,2.55
2157,Rebecca Smith,19,8.06
2009,Kenneth Hernandez,19,0.4
1636,Samual Blevins,19,2.79
4086,Angel Macneil,19,4.03
3863,Edna Owens,19,6.44
4082,Thomas Mancine,19,3.09
3878,Jimmy Rohan,19,6.17
1663,Janelle Leblanc,19,5.12
4053,Keiko Taylor,19,7.96
1606,Dorothy Reed,19,3.19
1291,Scott Posey,19,9.62
1688,Brian Erbst,19,0.49
2039,Tawny Savell,19,8.35
1416,Jeffrey Fisher,19,2.87
53,Clarence Dowden,19,2.35
1298,John Harp,19,1.96
3571,Estelle Mitchell,19,4.35
3570,Kathleen Belton,19,1.16
3814,Jessica Shockley,19,5.08
2150,Leroy Soto,19,1.53
4148,Matthew Don,19,9.33
4146,Sarah Taylor,19,9.62
3820,Aida Wilhite,19,5.48
4067,Dewey Kang,19,4.09
1309,Arthur Lowe,19,1.39
1414,John Dalrymple,19,5.11
2206,Lucy Boyles,19,3.15
4139,Richard White,19,5.99
3365,Nicole Strohl,19,8.88
3882,Chuck Mercedes,19,6.06
1987,Clara Carr,19,7.95
3828,Thomas Rich,19,4.56
3559,Arthur Miller,19,3.94
255,Marvin House,19,2.51
3372,Laura Snow,19,7.79
3414,Mary Christensen,19,8.84
1440,Carolyn Dooling,19,5.46
1951,Edward Lockhart,19,3.09
1203,Morris Worsham,19,9.05
1469,William Shackett,19,5.34
1473,Mario Blue,19,4.48
1104,Raleigh Chaires,19,4.55
1892,George Crockett,19,4.99
1529,Christine Whiting,19,7.61
3934,Jerry Hancock,19,0.41
1813,James Koch,19,9.72
4311,Tammy Chung,19,0.94
1807,Edward Varin,19,7.31
3497,Patricia Wallis,19,7.56
1119,Whitney Figueredo,19,1.11
1903,Catherine Neaves,19,7.77
2324,Robert Britton,19,1.46
4289,James Trumbo,19,5.74
1466,Mildred Kincer,19,9.47
1755,Gerard Chernoff,19,1.25
1553,Ronald Redmon,19,1.03
1132,Daniel Howell,19,2.33
3705,Alexander Mcloughlin,19,3.51
186,Freddy Gallon,19,5.94
4295,Mary Grier,19,9.74
1802,Trisha Vollmar,19,7.02
1455,Margarett Ussery,19,8.54
1137,Isaac Merrick,19,8.1
1792,William Presley,19,9.15
2350,Charisse Coleman,19,5.01
4322,Thomas Canter,19,1.07
3996,Coralee Hernandez,19,6.66
3993,Donna Weise,19,6.52
3474,David Hughes,19,0.78
241,Cheryl Amaya,19,3.42
2094,George Allen,19,1.98
3961,Sam Jimenez,19,8.07
1497,Dennis Harris,19,8.45
1496,David Rhea,19,0.96
1865,Scotty Castillo,19,9.91
4343,Antoinette Mowery,19,4.1
217,James Schwartz,19,5.57
3460,Julia Phipps,19,5.35
1078,Penny Oneil,19,1.38
1519,Angela Rivera,19,6.62
3653,Paul Slattery,19,0.26
3252,Evelyn Baldwin,19,9.24
2361,Richard Pool,19,0.79
4337,Diana Lelacheur,19,3.88
3947,Charles Reaves,19,3.8
2077,Charles Mattila,19,7.66
1485,Norman Corcoran,19,5.52
2360,Dana Edwards,19,8.75
3641,Lucille Scipio,19,2.9
3258,Randy Speer,19,9.43
2114,Brigida Birt,19,2.98
1789,Benny Pidro,19,6.43
2322,Rhonda Smith,19,3.06
1453,Bradley Menke,19,2.4
4256,Dana Bremer,19,2.96
2308,Anna Lin,19,5.32
3615,Francis Ervin,19,7.89
4247,Jeanne Behrens,19,5.49
3733,Billy Saunders,19,8.15
2282,Brian Martin,19,2.25
4259,Marie Nale,19,2.57
3303,Henry Soto,19,7.8
1446,Tommy Spears,19,3.18
3614,Nancy Daniels,19,8.68
2125,Marisa Jones,19,1.38
189,Jenette Hicks,19,4.86
1186,Graciela Witt,19,6.15
1560,Chad Cravens,19,2.14
2290,Anthony Brindle,19,3.59
1934,Henry Hill,19,8.35
1180,Lawrence Johnson,19,1.69
4249,Nicole Igel,19,8.91
1762,Von Oliver,19,0.22
1443,Rosie Lipford,19,1.82
2296,Gina Gumpert,19,2.16
3910,Shay Walsh,19,4.18
1162,James Hackney,19,1.36
4018,Stanley Smith,19,5.26
3728,Michelle Watson,19,8.66
1199,Garrett Metcalf,19,2.07
1160,Scott Morrow,19,3.89
273,William Donatich,19,4.39
1918,Paul Sakamoto,19,6.46
3721,Anne Levy,19,6.71
4234,Shannon Dunn,19,4.29
3504,Michelle Ellefson,19,2.27
1937,Alice Ostrov,19,2.98
3315,John Wagner,19,1.05
1450,Felix Williams,19,4.27
1202,Lula Hampton,19,1.35
1442,Phyllis Sims,19,9.45
2015,Ross Harris,18,1.11
549,Larry Morris,18,5.81
2060,Mary Wilder,18,7.43
1520,Holly Sabatelli,18,4.12
3950,Silvia Waterman,18,0.44
3907,Isidro Petty,18,5.22
4804,Tod Garza,18,2.32
540,Paula Moore,18,0.36
3479,Katharine Foss,18,5.36
2957,Anthony Kirk,18,3.96
1628,Christopher Scott,18,6.05
2671,Lucille Foor,18,0.97
2985,May Morgia,18,3.42
3957,Sandra Hogen,18,9.98
600,Gregory Kathan,18,4.65
3868,Betty Brown,18,6.19
3522,Lee Iturbe,18,4.98
4746,Mattie Tutas,18,4.05
2953,Pat Hemmer,18,3.07
3918,Violet Holton,18,5.91
2043,Krystal Mallett,18,0.95
3916,Lucille Ruder,18,4.85
4765,Lanita Curtis,18,5.06
1557,Stephanie Rogers,18,4.98
2965,Brian Hecker,18,4.55
2948,Dana Lindsey,18,0.36
328,Calvin Franke,18,0.25
3926,Valerie Hall,18,0.56
1548,Steve Reinhardt,18,5.92
1547,Anthony Dixon,18,1.63
3912,George Thompson,18,0.98
17,Elizabeth Baskin,18,6.68
556,Nathan Mcgill,18,1.19
2071,Jasper Hall,18,6.57
560,Anne Lipman,18,6.75
2945,Ann Jackson,18,8.24
2654,Roberto Johnson,18,8.04
1609,Michal Lopez,18,1.49
305,Tanya Engle,18,3.12
2074,Daniel Ripley,18,4.41
3515,Jay Stelter,18,3.9
3943,Sandra Horn,18,6.72
235,Daniel Lee,18,3.56
2049,Jackie Carron,18,7.82
2961,Jessica Flanders,18,5.51
206,Marjorie Veronesi,18,5.26
2902,Ryan Pinks,18,4.33
2934,Betty Pakele,18,7.92
1926,David Babineau,18,3.26
4951,Kendra Daking,18,7.74
371,James Wong,18,9.41
4948,Monica Jaramillo,18,1.55
1904,James Martin,18,4.61
3702,Dawn Vega,18,1.05
1910,Leslie Mckinney,18,1.15
4944,Ann Hackney,18,5.45
2857,Marion Bluestein,18,6.88
1913,Barbara Griffiths,18,0.68
3719,James Jones,18,8.07
1920,Stanley Golz,18,9.52
3620,Wanda Price,18,5.87
3726,Madeline Morris,18,0.34
2680,Trenton Mize,18,3.03
3617,Grover Bodi,18,4.33
396,Beverly Bashir,18,9.37
4928,Juanita Pearson,18,0.59
1927,William Anderson,18,6.14
399,Lorraine French,18,0.14
1775,Richard Mcelyea,18,9.08
3734,Irmgard Myers,18,1.99
3736,Alexandra Regalado,18,6.48
410,Pauline Taylor,18,3.12
413,Lowell Price,18,8.59
414,Donnie Goslee,18,5.16
1761,Alva Gannett,18,0.38
3634,Mary Howard,18,1.52
1815,William Williams,18,9.96
4956,Catherine Evers,18,6.39
1816,Eric Winters,18,9.94
2822,Raymond James,18,0.95
2820,Kay Hendrickson,18,7.71
1859,Joseph Scott,18,1.69
1862,Katherine Scott,18,6.55
3667,Elmer Link,18,2.54
4982,John Lindsey,18,9.66
3668,Stephen Burns,18,7.87
3670,Susan Speece,18,1.03
340,William Greenway,18,6.63
3654,John Powers,18,4.66
2837,Lindsey Behan,18,1.7
1880,Belen Harris,18,4.88
1884,Gerard Abraham,18,6.75
4971,Cory Garcia,18,7.46
2791,Kevin Paisley,18,5.6
2789,Bonnie Owens,18,7.48
1886,Maria Lasher,18,3.24
2845,Cesar Wilder,18,2.26
1825,Travis Floyd,18,4.54
4964,Stanley Miley,18,5.28
4963,Sabrina Jones,18,2.35
2784,James Johnson,18,9.26
361,Antonio Roberts,18,8.61
1824,Robert Petry,18,7.96
364,Clara Davis,18,5.67
2749,Elmer Newberry,18,2.45
1758,Jimmie Abram,18,3.78
4908,Joyce Smith,18,7.18
2710,Robert Mcrae,18,7.0
1674,Anthony Rawdon,18,0.8
1673,Amy Price,18,9.11
2912,Laura Landreth,18,4.52
1980,Joanne Reinschmidt,18,9.98
3825,Charles Hoisington,18,7.48
498,Carmen Welby,18,4.86
509,Dianna Wong,18,0.15
510,George Stinnett,18,8.52
3830,Joe Harren,18,0.18
3837,Sonia Smith,18,7.33
1661,Charles Ellerbee,18,9.23
514,Penni Laporte,18,6.29
154,John Taylor,18,8.01
83,William Eckard,18,4.29
3553,Mark Newbold,18,5.57
520,Richard Acuna,18,8.62
3546,Caren Blaine,18,3.9
1646,Deborah Smith,18,6.21
4827,Nancy Beezley,18,2.14
3846,Albert Ayala,18,2.1
2928,Dave Cortez,18,8.99
3543,Emily Novak,18,1.67
4818,Jodi Burk,18,7.94
138,William Roberts,18,2.65
2932,Bobbie Moore,18,3.36
4852,Juan Weisman,18,1.5
3806,Carmen Walters,18,2.94
1748,Bob Talerico,18,1.33
2711,Corey Perez,18,7.41
2881,Ora Vanek,18,7.23
4901,Sheila Torres,18,7.35
4899,Jonathan Caywood,18,7.09
4897,William Padilla,18,5.38
87,Iva Baranoski,18,1.03
434,Hugh Emily,18,9.55
4893,Rebecca Johnson,18,6.11
4892,Anthony Hansen,18,7.03
1735,Alice Fernandez,18,8.04
86,Jamie Elliott,18,7.32
2731,Jerry Phillips,18,5.74
4879,Hazel Park,18,5.67
97,Lloyd Bishop,18,5.73
1716,Phillip Petty,18,1.06
1712,Rachelle Steed,18,7.75
5,Jessica Williams,18,6.4
4870,Bradley Desantis,18,5.35
2720,Anthony Rosian,18,8.17
3581,John Miller,18,9.24
2716,Whitney Colburn,18,2.15
461,James Brooks,18,2.32
1968,William Johnson,18,7.19
2714,Ollie Miller,18,8.02
1975,Dewey Wilke,18,2.84
3476,Laura Burge,18,9.12
1508,Luke Jack,18,6.72
3438,James Donley,18,3.05
3966,Michael Belcher,18,9.73
2269,John Gerard,18,4.14
4497,Micheal Harris,18,8.44
4496,Jack Damon,18,9.23
901,Shirley Duncan,18,1.92
903,James Baker,18,1.38
907,Felipe Tucker,18,1.77
3322,Dottie Shea,18,0.92
1222,Genia Baskett,18,7.02
915,Sheila Wannamaker,18,3.43
4488,Raymond Hopkins,18,5.82
3320,David Jusino,18,5.2
2482,David Richey,18,6.84
925,Paula Wells,18,8.29
2477,Helen Kilker,18,9.39
4472,Duane Tatsch,18,8.59
4499,Michele Elias,18,8.53
936,Emma Smith,18,2.05
289,Paul Cruz,18,6.39
2462,Leonard Armwood,18,9.0
169,Melissa Gose,18,4.47
4248,Kerry Bernhardt,18,9.88
2294,Leonardo Donovan,18,2.86
170,Leroy Whitener,18,5.11
952,Abel Barris,18,8.24
4255,Gary Kennedy,18,7.6
2295,Bryan Marlow,18,3.16
2447,John Moore,18,4.21
3291,Roberto Tovar,18,5.97
4268,Justin Bennett,18,0.26
2252,Santos Adam,18,6.18
4501,Pamela Harkin,18,5.32
2096,Ruth Ruck,18,8.19
879,Antonia Cantwell,18,8.52
3124,George Ewald,18,4.09
2220,Julia Jones,18,1.15
1271,Jay Dohse,18,3.54
1266,Donald Scheetz,18,4.72
1265,Dino Monroe,18,8.77
1264,Donald Muller,18,5.1
1263,Sade Carlson,18,2.88
3129,Kim Woodruff,18,6.84
1255,Amy Ford,18,6.07
1253,Joseph Petch,18,3.01
1252,Eric Mooney,18,8.16
4188,Victor Sperry,18,9.44
2496,Clarence Jacobs,18,3.98
3338,Elaine Crowe,18,9.77
4210,Aurelia Tucker,18,5.03
2232,Ann Mclavrin,18,7.9
3139,Kimberly Poteete,18,4.96
109,Robert Nelms,18,9.35
2492,Jessica Muzzy,18,9.56
1237,Bertha Flynn,18,5.04
3143,Jo Dagel,18,3.08
887,James Stapleton,18,3.81
3144,Javier Patterson,18,7.91
1234,Elizabeth Snyder,18,9.93
2489,Mary Gergen,18,8.11
266,Vernia Siegel,18,9.89
4507,Rebecca Williamson,18,6.52
4209,Claudia Edwards,18,1.91
4445,Laura Spencer,18,4.16
964,Barbara Ramirez,18,4.39
3177,Mary Tison,18,6.52
1081,Cecelia Sanchez,18,7.73
2399,James Scott,18,3.79
3260,Misty Pitts,18,5.24
4393,Charlsie Hutto,18,2.06
4324,Tony Haddock,18,3.54
218,Lauren Brinks,18,2.32
4390,Thomas Robert,18,6.95
3218,Rosamond Henry,18,3.58
1100,Shirley Lockwood,18,9.27
2388,Evan Padgett,18,8.44
3256,David Santiago,18,6.92
1091,Justine White,18,7.62
4335,Mel Barrow,18,7.76
1034,Mildred Richardson,18,1.53
40,Eric Belz,18,4.88
1158,George Riley,18,5.96
4341,Kennith Nevarez,18,1.28
2384,Sylvester Weinzierl,18,5.24
1041,Jesse Moland,18,4.73
4371,Mary Fischer,18,5.61
3248,Andrew Mix,18,5.56
1070,Edward Rymer,18,9.63
3246,Joseph Shields,18,5.65
115,Robert Armstrong,18,1.26
281,Heather Falls,18,2.51
2371,Rebecca Timmons,18,1.61
4350,Hans Mcelroy,18,4.42
284,Winston Benge,18,1.97
3245,Fannie Steedley,18,2.84
1105,Brandon Abramek,18,5.01
4400,Scott Laughary,18,9.61
183,Carmen Cunningham,18,7.01
1015,Felipe Fairley,18,0.52
1157,Ricardo Rivers,18,9.14
1151,Raymond Hankins,18,3.04
3180,Debbie Toney,18,6.29
1150,Lourie Hayden,18,2.63
2316,Arthur Gladden,18,1.07
971,Carolyn Hasse,18,7.74
1146,Jennifer Gower,18,2.21
1145,Jose Martin,18,6.13
4287,Darrell Ridley,18,1.75
1138,Joseph Williams,18,5.63
982,Wilma Williams,18,1.18
3187,Theresa Wood,18,2.65
1133,Dorothy Teas,18,9.49
2429,Timothy Weaver,18,3.81
3191,Virginia Ruckman,18,1.31
2321,Christopher Mccray,18,7.36
118,Julie Maxwell,18,0.04
1124,David Forsythe,18,4.75
4414,Sharon Mcneill,18,0.78
2424,Brett Robinson,18,2.33
2330,Lena Frick,18,1.83
996,Michael Harris,18,7.7
1004,Gayle Figueroa,18,3.43
4407,Florence Hilson,18,8.49
2345,Freddie Oconnor,18,1.42
4314,James Coffman,18,8.09
4315,Mary Sano,18,2.57
2219,Karen Nielson,18,9.67
1284,Maria Nevins,18,6.52
1287,Craig Martin,18,7.63
4035,Juan Rorick,18,6.83
689,Adrian Whitten,18,7.85
4023,Leanna Holland,18,3.97
4681,James Harkness,18,8.64
2584,Shannon Le,18,6.29
3440,Theresa Heck,18,7.14
3030,Robert Paul,18,0.18
3244,Glenn Vickers,18,8.82
2137,Ayako Woolsey,18,6.51
704,Darrell Monfort,18,0.82
2583,Karen Edwards,18,2.55
4033,Larry Hernandez,18,2.16
2582,Jean Doria,18,0.82
4666,Marcia Shifflett,18,5.94
4664,Maurice Lemon,18,3.09
1398,Steven Shiflett,18,8.97
3431,Mohammed Brown,18,3.24
1423,Sarah Smith,18,1.77
4655,Lora Mcallister,18,7.63
1418,Jeffrey Ralph,18,0.6
4649,Kevin Glover,18,9.39
3044,Nancy Felberbaum,18,8.99
3048,Isabel Gaddis,18,9.26
3421,John Foster,18,4.53
722,Steven Turner,18,6.67
4060,Charles Canales,18,9.91
2154,James Boston,18,4.62
